AVERAGE_ATMOSP_PRESSURE,AVERAGE_FREE_FLOW_SPEED,AVERAGE_FREE_FLOW_TIME,AVERAGE_HUMIDITY,AVERAGE_TEMPERATURE,AVERAGE_TIME_DIFF,AVERAGE_WIND_SPEED,DARK,LIGHT,LOW_LIGHT,céu limpo,céu pouco nublado,day,hour,month,nublado,nuvens quebradas,weekday
1021.0,50.8,83.6,81.0,9.0,3.9,1.0,1,0,0,1,0,14,2,11,0,0,2
1015.0,42.4,81.2,93.0,17.0,0.0,1.0,1,0,0,0,0,5,21,9,0,1,2
1015.0,42.6,82.9,83.0,23.0,59.8,4.0,0,1,0,0,0,15,18,7,0,1,0
1016.0,40.4,87.9,88.0,19.0,32.8,3.0,0,1,0,0,0,22,12,8,0,1,2
1020.0,39.8,68.8,100.0,10.0,0.0,1.0,0,1,0,0,0,9,6,6,0,1,6
1019.0,38.1,85.1,21.0,27.0,2.8,2.0,1,0,0,1,0,12,20,5,0,0,6
1021.0,47.8,88.9,100.0,16.0,1.5,1.0,1,0,0,1,0,28,6,9,0,0,4
1015.0,47.0,85.4,94.0,20.0,0.0,0.0,1,0,0,1,0,5,5,8,0,0,6
1020.0,49.8,73.4,53.0,21.0,4.6,1.0,1,0,0,1,0,14,5,9,0,0,5
1016.0,38.1,74.5,73.0,21.0,30.2,3.0,0,1,0,0,0,26,15,6,0,1,2
1018.0,44.5,85.0,47.0,12.0,0.9,4.0,1,0,0,1,0,8,0,10,0,0,0
1021.0,37.3,91.9,62.0,13.0,69.6,3.0,0,1,0,0,0,4,16,3,0,1,0
1021.0,41.3,83.8,47.0,23.0,9.7,5.0,1,0,0,1,0,14,3,9,0,0,5
1014.0,37.5,81.7,93.0,19.0,3.4,3.0,1,0,0,0,0,2,22,7,0,1,1
1018.0,42.2,85.6,100.0,16.0,13.3,1.0,1,0,0,0,0,31,3,8,0,1,5
1020.0,42.2,89.1,87.0,10.0,2.7,3.0,1,0,0,1,0,18,21,2,0,0,0
1018.0,35.8,88.5,44.0,27.0,39.2,4.0,0,1,0,1,0,14,18,9,0,0,5
1013.0,37.6,84.9,87.0,13.0,0.0,4.0,0,1,0,0,0,14,8,10,0,1,6
1014.0,39.4,88.2,93.0,18.0,0.0,0.0,1,0,0,0,1,7,23,7,0,0,6
1016.0,44.0,86.9,88.0,15.0,0.0,1.0,1,0,0,0,0,28,5,7,0,1,5
1019.0,42.2,84.3,93.0,9.0,1.0,3.0,1,0,0,0,0,9,6,11,0,1,4
1018.0,42.1,73.1,88.0,18.0,24.9,2.0,0,1,0,0,0,22,9,7,0,1,0
1022.0,43.4,61.4,49.0,18.0,8.6,3.0,0,1,0,1,0,30,6,5,0,0,3
1016.0,41.8,83.7,93.0,18.0,15.2,2.0,0,1,0,0,0,22,19,8,0,1,2
985.0,42.3,74.6,97.0,10.0,0.0,0.0,1,0,0,0,0,19,4,11,1,0,0
1023.0,40.9,68.6,76.0,12.0,44.1,5.0,0,1,0,0,0,28,10,11,0,1,2
1020.0,43.8,64.1,100.0,15.0,3.0,2.0,1,0,0,0,0,10,21,5,0,1,4
1019.0,35.2,81.3,76.0,12.0,62.4,3.0,1,0,0,1,0,26,18,1,0,0,5
1018.0,46.1,79.4,100.0,14.0,2.7,0.0,1,0,0,0,0,17,0,9,0,1,0
1018.0,44.0,81.4,100.0,16.0,3.6,0.0,1,0,0,0,0,23,1,8,0,1,3
1013.0,44.4,82.6,76.0,10.0,0.0,4.0,1,0,0,0,0,8,4,11,0,1,3
1020.0,40.1,66.6,100.0,11.0,0.0,0.0,0,1,0,0,1,15,6,6,0,0,5
1015.0,41.6,89.9,100.0,19.0,13.3,2.0,1,0,0,0,0,18,1,8,0,1,6
1021.0,40.4,92.1,88.0,19.0,22.7,5.0,1,0,0,1,0,19,19,9,0,0,2
1018.0,36.9,77.4,77.0,17.0,15.4,6.0,0,1,0,0,0,10,13,5,0,1,4
1024.0,36.5,74.7,100.0,13.0,16.2,4.0,1,0,0,0,0,1,20,12,0,1,5
1014.0,44.7,65.1,93.0,12.0,0.0,0.0,1,0,0,0,0,9,5,5,0,1,3
1014.0,36.4,79.5,49.0,23.0,36.9,3.0,0,1,0,1,0,4,15,5,0,0,5
1015.0,33.0,80.9,82.0,21.0,24.3,2.0,0,1,0,0,0,4,19,7,0,1,3
1014.0,37.7,90.3,54.0,26.0,10.6,2.0,1,0,0,1,0,20,20,8,0,0,0
1012.0,40.2,80.8,93.0,15.0,16.8,5.0,1,0,0,0,0,22,2,9,0,1,6
1023.0,40.0,68.1,93.0,9.0,3.3,3.0,1,0,0,0,0,8,3,6,0,1,5
1021.0,35.2,72.9,87.0,14.0,2.2,1.0,0,1,0,0,0,10,8,6,0,1,0
1015.0,46.4,78.9,100.0,14.0,9.1,0.0,1,0,0,0,1,25,6,8,0,0,6
1004.0,42.4,88.7,93.0,9.0,0.0,3.0,1,0,0,0,0,31,5,10,0,1,2
1019.0,45.5,81.3,87.0,12.0,64.0,1.0,1,0,0,1,0,12,18,11,0,0,0
1019.0,49.2,71.4,93.0,19.0,2.3,1.0,1,0,0,0,0,29,20,8,0,1,3
1018.0,40.2,87.3,82.0,17.0,14.1,1.0,0,1,0,0,0,30,10,9,0,1,6
1022.0,36.1,71.9,100.0,13.0,1.3,1.0,1,0,0,0,0,4,3,12,0,1,1
1020.0,45.5,81.3,93.0,11.0,43.1,1.0,1,0,0,0,0,12,19,11,0,1,0
1027.0,41.8,86.9,100.0,9.0,0.0,0.0,1,0,0,1,0,1,4,3,0,0,4
1016.0,42.4,93.3,72.0,19.0,34.7,2.0,1,0,0,1,0,20,20,10,0,0,5
1018.0,45.9,71.2,93.0,13.0,47.6,7.0,0,0,1,0,0,24,8,1,0,1,3
1023.0,40.0,101.2,87.0,7.0,6.6,2.0,1,0,0,1,0,21,2,2,0,0,3
1019.0,37.4,74.8,93.0,12.0,17.2,2.0,1,0,0,0,0,24,5,5,0,1,4
1022.0,42.3,89.6,77.0,20.0,27.4,5.0,0,1,0,0,1,11,18,8,0,0,6
1022.0,39.7,88.7,72.0,14.0,11.5,2.0,0,1,0,1,0,10,8,8,0,0,4
1015.0,37.1,89.6,50.0,24.0,59.6,2.0,1,0,0,1,0,20,18,10,0,0,5
1018.0,35.9,80.7,68.0,21.0,108.8,5.0,0,1,0,0,1,16,15,6,0,0,6
1020.0,40.3,75.8,71.0,15.0,89.0,5.0,1,0,0,1,0,28,17,11,0,0,2
1011.0,42.9,74.5,93.0,15.0,3.8,5.0,1,0,0,0,0,22,0,9,0,1,6
1022.0,47.5,78.0,76.0,7.0,63.4,5.0,0,1,0,1,0,21,8,2,0,0,3
1013.0,37.8,75.9,67.0,18.0,59.1,4.0,0,1,0,0,1,13,14,6,0,0,3
1014.0,43.1,75.3,88.0,18.0,3.1,7.0,1,0,0,0,0,1,23,9,0,1,6
1019.0,39.9,83.6,88.0,20.0,39.0,2.0,0,1,0,0,0,9,14,9,0,1,0
1015.0,43.0,86.8,88.0,19.0,44.5,2.0,0,1,0,0,0,25,18,7,0,1,2
1011.0,35.2,81.3,77.0,19.0,28.5,10.0,0,1,0,0,0,18,11,6,0,1,1
1017.0,43.7,87.8,100.0,14.0,0.0,1.0,0,0,1,0,0,13,6,8,0,1,0
1015.0,41.3,85.5,82.0,20.0,11.1,1.0,1,0,0,1,0,15,20,8,0,0,2
1022.0,34.4,95.0,45.0,21.0,36.9,3.0,0,1,0,1,0,14,16,2,0,0,3
1017.0,48.6,71.9,60.0,19.0,0.0,4.0,1,0,0,1,0,5,3,9,0,0,3
1018.0,40.4,87.4,77.0,18.0,74.8,6.0,0,1,0,0,0,6,16,10,0,1,5
1021.0,44.5,85.0,88.0,15.0,44.6,1.0,0,1,0,1,0,11,8,9,0,0,1
1029.0,42.5,75.0,93.0,13.0,0.0,0.0,1,0,0,0,0,6,4,12,0,1,3
1016.0,45.7,85.4,72.0,19.0,27.6,1.0,1,0,0,1,0,18,23,8,0,0,5
1016.0,43.5,71.2,68.0,24.0,13.2,7.0,1,0,0,1,0,22,22,8,0,0,3
1022.0,45.6,86.2,65.0,25.0,123.3,3.0,0,0,1,1,0,26,18,9,0,0,2
1020.0,42.8,70.1,93.0,18.0,8.4,3.0,1,0,0,0,0,30,21,6,0,1,6
1014.0,37.9,82.4,93.0,20.0,14.1,3.0,1,0,0,0,0,11,23,7,0,1,3
1015.0,37.7,71.6,68.0,22.0,40.3,5.0,0,1,0,0,1,27,16,5,0,0,0
1014.0,52.1,65.9,93.0,14.0,1.3,3.0,1,0,0,0,1,16,1,5,0,0,3
1017.0,39.4,89.5,77.0,20.0,150.5,5.0,0,1,0,0,0,7,11,8,0,1,1
1023.0,42.3,74.8,100.0,14.0,0.0,6.0,1,0,0,0,0,3,4,12,0,1,0
1021.0,43.0,78.5,100.0,12.0,125.1,1.0,0,1,0,1,0,26,8,9,0,0,3
1015.0,45.1,91.2,100.0,17.0,2.3,2.0,1,0,0,0,0,27,5,8,0,1,1
1013.0,36.5,69.7,63.0,17.0,23.6,5.0,0,1,0,0,1,13,13,6,0,0,3
1016.0,40.3,77.9,100.0,17.0,16.8,2.0,0,1,0,0,0,27,7,8,0,1,1
1023.0,45.7,68.1,100.0,13.0,80.3,6.0,0,1,0,0,0,3,9,12,0,1,0
1017.0,38.3,86.5,69.0,25.0,56.8,5.0,0,1,0,0,0,18,14,7,0,1,3
1020.0,38.0,74.3,93.0,13.0,21.6,1.0,1,0,0,0,0,15,0,6,0,1,5
1017.0,46.9,79.4,77.0,15.0,25.2,2.0,0,1,0,0,0,12,12,11,0,1,0
1020.0,49.6,62.7,48.0,17.0,3.9,4.0,1,0,0,1,0,29,0,5,0,0,2
1014.0,44.1,85.4,64.0,20.0,30.9,6.0,0,1,0,1,0,26,18,8,0,0,6
1020.0,46.1,83.0,81.0,11.0,38.7,4.0,1,0,0,0,0,22,19,1,0,1,1
1002.0,41.3,77.9,93.0,14.0,14.9,13.0,1,0,0,0,0,13,23,10,0,1,5
1016.0,36.6,78.6,77.0,19.0,53.6,6.0,0,1,0,0,0,30,17,4,0,1,1
1015.0,42.9,71.5,100.0,18.0,11.4,1.0,1,0,0,0,1,26,23,8,0,0,0
1016.0,33.5,88.2,93.0,18.0,129.8,4.0,0,1,0,0,0,14,15,4,0,1,6
1022.0,36.1,69.3,76.0,15.0,7.0,1.0,0,1,0,0,1,8,9,6,0,0,5
1017.0,37.1,82.6,100.0,17.0,29.2,1.0,0,1,0,0,0,18,11,9,0,1,2
1017.0,45.2,78.8,30.0,24.0,8.6,3.0,1,0,0,1,0,5,20,9,0,0,3
1016.0,38.6,92.9,82.0,20.0,31.2,3.0,0,1,0,0,0,15,13,8,0,1,2
1013.0,37.4,81.7,61.0,22.0,4.8,3.0,0,0,1,1,0,1,20,8,0,0,2
1020.0,46.4,83.4,72.0,21.0,39.6,3.0,0,1,0,0,0,29,17,7,0,1,6
1017.0,39.9,84.8,82.0,19.0,0.0,0.0,1,0,0,0,0,6,22,8,0,1,0
1019.0,42.4,88.7,93.0,15.0,0.0,0.0,1,0,0,1,0,12,6,9,0,0,2
1019.0,37.7,65.5,93.0,17.0,4.1,1.0,1,0,0,0,1,27,23,6,0,0,3
1020.0,45.8,87.8,82.0,19.0,2.1,1.0,1,0,0,0,0,29,22,7,0,1,6
1017.0,33.8,84.4,77.0,20.0,5.7,4.0,0,0,1,0,0,21,20,7,0,1,6
1019.0,44.7,85.7,93.0,16.0,12.1,0.0,1,0,0,1,0,12,2,9,0,0,2
1023.0,38.6,75.9,87.0,11.0,26.6,2.0,0,1,0,0,0,22,11,1,0,1,1
1020.0,42.5,74.1,100.0,6.0,0.0,0.0,1,0,0,1,0,17,5,1,0,0,3
1018.0,33.9,75.9,77.0,16.0,48.8,4.0,0,1,0,0,0,5,11,6,0,1,2
1020.0,33.6,76.9,34.0,30.0,64.6,3.0,0,1,0,1,0,31,15,5,0,0,4
1018.0,42.8,92.0,93.0,19.0,0.0,1.0,1,0,0,0,0,31,4,7,0,1,1
1016.0,36.9,91.3,88.0,22.0,20.1,2.0,0,1,0,0,0,7,13,7,0,1,6
1021.0,42.2,85.6,77.0,19.0,12.5,3.0,0,1,0,0,0,29,12,9,0,1,6
1022.0,37.1,78.4,35.0,30.0,21.9,3.0,0,1,0,1,0,13,12,9,0,0,4
1023.0,46.3,82.9,93.0,13.0,0.0,5.0,1,0,0,0,0,2,7,12,0,1,6
1017.0,40.9,86.5,28.0,29.0,21.5,4.0,0,1,0,1,0,20,10,8,0,0,0
1022.0,40.6,80.8,87.0,4.0,76.6,4.0,0,1,0,1,0,20,9,2,0,0,2
1018.0,40.2,66.9,82.0,16.0,0.0,1.0,0,1,0,0,0,1,6,6,0,1,5
1026.0,40.3,96.7,71.0,10.0,7.1,1.0,1,0,0,1,0,13,21,2,0,0,2
1016.0,42.5,89.0,60.0,19.0,16.4,3.0,0,1,0,1,0,5,13,10,0,0,4
1017.0,42.6,78.4,100.0,17.0,0.6,1.0,1,0,0,0,0,17,2,9,0,1,1
1029.0,35.3,96.7,67.0,12.0,32.2,1.0,0,1,0,1,0,5,14,2,0,0,1
1015.0,38.9,82.7,77.0,24.0,31.8,3.0,0,1,0,0,0,2,13,7,0,1,1
1016.0,37.1,90.7,64.0,22.0,27.1,3.0,0,1,0,0,0,27,12,7,0,1,4
1018.0,37.1,89.6,21.0,30.0,32.9,2.0,0,1,0,1,0,25,14,9,0,0,1
1014.0,43.0,48.1,100.0,16.0,26.5,1.0,1,0,0,0,0,24,2,6,0,1,0
1012.0,42.3,83.2,68.0,19.0,9.2,2.0,1,0,0,1,0,7,22,9,0,0,4
1023.0,37.8,90.2,100.0,11.0,3.2,4.0,1,0,0,0,0,9,0,2,0,1,5
1016.0,39.4,89.1,82.0,20.0,126.0,3.0,0,1,0,0,0,8,11,8,0,1,2
1008.0,46.2,89.4,100.0,16.0,2.3,8.0,0,0,1,0,0,21,7,9,0,1,5
1018.0,37.9,65.4,93.0,16.0,61.2,2.0,1,0,0,0,1,2,2,6,0,0,6
1024.0,37.4,66.5,93.0,8.0,3.2,0.0,1,0,0,1,0,26,21,11,0,0,0
1020.0,40.3,65.6,100.0,15.0,0.0,1.0,1,0,0,0,1,22,22,5,0,0,2
1016.0,37.4,81.9,100.0,16.0,3.1,4.0,1,0,0,0,0,20,4,7,1,0,5
1022.0,45.7,67.6,77.0,16.0,9.3,7.0,1,0,0,0,0,10,20,9,0,1,1
1021.0,34.9,79.5,67.0,15.0,26.3,6.0,0,1,0,0,0,28,15,11,0,1,2
1027.0,41.5,87.8,81.0,9.0,0.0,4.0,1,0,0,1,0,22,2,2,0,0,4
1014.0,39.8,62.2,82.0,15.0,52.7,4.0,0,1,0,0,0,8,18,5,0,1,2
1017.0,41.4,91.2,88.0,18.0,5.3,4.0,0,1,0,0,0,7,7,8,0,1,1
1029.0,45.2,78.9,93.0,2.0,5.2,1.0,1,0,0,1,0,5,7,2,0,0,1
997.0,45.6,86.2,93.0,11.0,0.8,4.0,1,0,0,0,0,30,5,10,0,1,1
1006.0,44.5,81.3,67.0,13.0,1.2,3.0,1,0,0,1,0,10,0,10,0,0,2
1023.0,41.3,89.9,50.0,14.0,0.0,4.0,1,0,0,1,0,15,2,2,0,0,4
1017.0,44.0,69.1,63.0,20.0,37.0,8.0,0,1,0,0,1,11,17,6,0,0,1
1013.0,50.2,80.5,100.0,11.0,1.1,5.0,1,0,0,0,0,24,5,11,0,1,5
1028.0,38.0,85.6,100.0,9.0,4.6,0.0,1,0,0,1,0,1,2,3,0,0,4
1013.0,43.8,80.4,100.0,16.0,0.0,1.0,1,0,0,0,0,5,1,9,0,1,2
1004.0,46.0,83.2,87.0,10.0,83.2,5.0,0,1,0,0,0,5,8,11,0,1,0
1016.0,41.7,93.0,82.0,21.0,15.9,7.0,0,1,0,0,0,18,13,8,0,1,6
