AVERAGE_SPEED_DIFF,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,is_weekend,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,NoData,céu limpo,céu pouco nublado,nublado,nuvens dispersas,DARK,LIGHT
Medium,10.5,75.2,17.0,1013.0,93.0,3.0,0,85.7,29.746557759626604,4.153442240373394,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,0,0,1,0,1
Medium,42.1,88.8,24.0,1017.0,44.0,6.0,0,130.9,27.135217723453017,12.864782276546983,-0.866025403784439,0.49999999999999933,-0.6310879443260528,-0.7757112907044198,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,1,0,0,0,0,1
High,20.7,77.7,14.0,1024.0,100.0,3.0,0,98.4,34.90182926829268,9.298170731707323,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,0,0,1,0,0,1
Low,15.7,84.2,21.0,1022.0,56.0,5.0,0,99.9,36.157957957957954,6.742042042042044,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,1,0,0,0,0,1
Medium,19.1,77.9,14.0,986.0,82.0,0.0,0,97.0,31.320618556701035,7.679381443298965,0.0,1.0,-0.6310879443260528,-0.7757112907044198,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
Low,12.9,90.3,21.0,1013.0,69.0,2.0,0,103.2,39.025,5.575000000000003,0.0,1.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,1,0,0,0,0,1
High,30.4,68.1,13.0,1020.0,71.0,1.0,0,98.5,28.899289340101518,12.900710659898479,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,1,0,0,0,1,0
Medium,29.2,79.4,13.0,1000.0,71.0,3.0,0,108.60000000000001,26.61289134438306,9.78710865561694,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,0,0,0,0,1
Medium,37.3,97.2,20.0,1019.0,78.0,4.0,0,134.5,24.932342007434944,9.567657992565056,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-0.003112023360757168,0.9999951576435768,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,1
Medium,18.3,86.8,17.0,1021.0,67.0,4.0,0,105.1,31.218268315889627,6.58173168411037,0.0,1.0,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,0,1,0,0,0,1
Low,16.5,85.8,19.0,1020.0,88.0,3.0,0,102.3,34.63870967741935,6.661290322580648,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
None,4.0,85.3,15.0,1017.0,100.0,0.0,0,89.3,41.5515117581187,1.9484882418813,1.2246467991473532e-16,-1.0,0.9790840876823228,0.20345601305263397,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,1,0
None,0.0,76.1,11.0,1004.0,87.0,3.0,0,76.1,41.6,0.0,0.0,1.0,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,1,0,0,0,1,0
Low,4.3,87.4,17.0,1024.0,93.0,0.0,0,91.7,41.46019629225736,2.0398037077426423,1.2246467991473532e-16,-1.0,0.9976687691905392,-0.06824241336467088,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,1,0,0,0,1,0
Low,25.3,89.6,27.0,1017.0,36.0,5.0,0,114.89999999999999,28.930896431679724,8.169103568320278,-0.866025403784439,0.49999999999999933,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,0,1,0,0,0,0,1
High,29.1,82.1,22.0,1015.0,73.0,4.0,0,111.19999999999999,33.88839928057554,12.011600719424457,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0,0,1,0
Low,15.9,86.6,18.0,1019.0,55.0,2.0,0,102.5,31.59843902439024,5.801560975609757,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,1,0,0,0,0,1
Low,15.4,91.7,21.0,1022.0,69.0,3.0,0,107.10000000000001,32.87843137254902,5.521568627450982,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,0,1
Medium,10.8,83.5,20.0,1015.0,82.0,2.0,0,94.3,35.507423117709436,4.592576882290565,0.0,1.0,-0.7308359642781246,0.6825531432186536,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0,0,1,0,0,1,0
Low,15.1,83.9,14.0,1007.0,76.0,6.0,0,99.0,36.526161616161616,6.573838383838385,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,0,0,0,1,0,1
Low,1.6,88.2,7.0,1022.0,81.0,4.0,0,89.8,43.60890868596882,0.7910913140311777,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,0,0,0,1,0
None,0.0,84.0,7.0,1023.0,62.0,2.0,0,84.0,46.8,0.0,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,0,0,0,1,0
None,4.9,81.6,18.0,1014.0,77.0,4.0,0,86.5,42.45086705202311,2.5491329479768865,0.0,1.0,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0,0,1,0
None,0.7,66.9,10.0,1012.0,71.0,1.0,0,67.60000000000001,36.12204142011834,0.37795857988165693,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467088,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,0,1,0
None,0.8,67.1,16.0,1011.0,93.0,3.0,0,67.89999999999999,49.80618556701031,0.5938144329896886,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,0,1,0,0,1,0
None,0.0,74.5,10.0,1012.0,93.0,5.0,0,74.5,43.8,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9987165071710528,-0.05064916883871266,1,0,0,0,0,1,0
Low,6.4,81.9,18.0,1013.0,100.0,3.0,0,88.30000000000001,45.91223103057757,3.5877689694224273,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,0,0,1,0,1,0
Medium,18.9,83.3,13.0,1022.0,71.0,3.0,0,102.19999999999999,28.445890410958903,6.454109589041096,-0.866025403784439,0.49999999999999933,-0.1361666490962464,-0.9906859460363308,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
Medium,24.8,82.0,16.0,1003.0,87.0,5.0,0,106.8,25.337078651685395,7.662921348314605,0.0,1.0,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,0,0,1,0,1
Low,12.6,91.2,21.0,1024.0,33.0,5.0,0,103.8,30.224277456647396,4.175722543352602,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
Medium,6.9,60.7,14.0,1010.0,93.0,6.0,0,67.60000000000001,39.41908284023668,4.480917159763315,0.0,1.0,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,0,1
None,1.5,86.6,13.0,1020.0,100.0,1.0,0,88.1,41.67809307604994,0.7219069239500584,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,1,0
None,0.0,68.5,8.0,995.0,93.0,5.0,0,68.5,43.7,0.0,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
None,0.0,87.4,11.0,1022.0,100.0,1.0,0,87.4,41.5,0.0,-0.866025403784439,0.49999999999999933,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0,0,1,0
Medium,9.7,80.2,4.0,1023.0,100.0,3.0,0,89.9,33.72146829810901,4.078531701890988,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0,0,0,0,1,1,0
High,38.5,88.0,23.0,1021.0,64.0,5.0,0,126.5,26.29565217391304,11.504347826086956,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0,0,0,1
Medium,12.3,82.2,15.0,1023.0,67.0,4.0,0,94.5,37.92507936507936,5.674920634920639,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,0,0,0,1,0,1
None,0.0,82.5,17.0,1013.0,100.0,7.0,0,82.5,42.4,0.0,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,1,0
Low,8.9,74.5,19.0,1014.0,88.0,3.0,0,83.4,31.71163069544364,3.7883693045563582,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186536,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,0,0,1,0,0,1,0
High,44.2,72.6,15.0,1023.0,77.0,2.0,0,116.8,24.80085616438356,15.099143835616438,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.20129852008866028,0.9795299412524945,0,0,0,0,1,0,1
Medium,34.2,82.4,15.0,1017.0,82.0,5.0,0,116.60000000000001,23.32075471698113,9.679245283018869,0.8660254037844386,0.5000000000000001,0.3984010898462418,-0.9172113015054528,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,0,0,0,0,1,0,1
Medium,21.8,69.8,14.0,1018.0,100.0,3.0,0,91.6,29.794541484716156,9.305458515283846,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,1,0
High,55.3,80.4,18.0,1014.0,72.0,2.0,0,135.7,23.284598378776714,16.015401621223283,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,0,0,0,0,1,1,0
Very_High,92.6,88.3,22.0,1013.0,53.0,4.0,0,180.89999999999998,20.69607517965727,21.703924820342728,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,0,1
Medium,42.3,81.3,17.0,1020.0,77.0,3.0,0,123.6,23.613834951456308,12.28616504854369,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,0,1
Low,1.0,74.6,17.0,1019.0,93.0,5.0,0,75.6,46.575661375661376,0.6243386243386269,0.8660254037844386,0.5000000000000001,-0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,1,0
None,0.0,87.0,17.0,1019.0,59.0,2.0,0,87.0,42.9,0.0,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,1,0
Medium,20.1,76.6,19.0,1017.0,49.0,4.0,0,96.69999999999999,34.61654601861427,9.08345398138573,0.8660254037844387,-0.4999999999999998,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,0,0,0,0,1
High,103.4,90.8,23.0,1017.0,50.0,4.0,0,194.2,17.439958805355303,19.860041194644694,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,1,0,0,0,0,0,1
None,2.6,77.7,15.0,1017.0,100.0,1.0,0,80.3,47.897260273972606,1.6027397260273943,-0.866025403784439,0.49999999999999933,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,1
Medium,27.3,98.2,8.0,1021.0,71.0,2.0,0,125.5,30.43808764940239,8.461912350597608,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,0,1
Very_High,138.3,77.5,13.0,1025.0,58.0,4.0,0,215.8,15.69392956441149,28.006070435588512,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
Medium,17.6,83.2,24.0,1018.0,53.0,3.0,0,100.80000000000001,33.34603174603174,7.053968253968257,0.8660254037844386,0.5000000000000001,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,1,0
Low,4.1,73.8,13.0,1016.0,77.0,3.0,0,77.89999999999999,39.694736842105264,2.205263157894734,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.10116832198743228,-0.9948693233918952,0,1,0,0,0,1,0
None,4.2,82.0,22.0,1014.0,64.0,3.0,0,86.2,37.385150812064964,1.9148491879350331,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,0,1,0
Medium,36.4,89.3,29.0,1022.0,32.0,4.0,0,125.69999999999999,29.056245027844074,11.843754972155924,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
Low,0.9,72.3,20.0,1019.0,37.0,2.0,0,73.2,49.48401639344262,0.6159836065573785,-0.8660254037844384,-0.5000000000000004,0.2697967711570243,0.9629172873477992,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0,0,1,0
Low,6.4,73.2,16.0,1019.0,76.0,3.0,0,79.60000000000001,31.358291457286434,2.7417085427135675,-0.866025403784439,0.49999999999999933,0.0,1.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,0,0,1,0
None,0.0,69.6,13.0,1018.0,93.0,8.0,0,69.6,52.3,0.0,0.8660254037844387,-0.4999999999999998,-0.2697967711570244,0.9629172873477992,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,0,0,1,1,0
Very_High,58.5,76.2,1.0,1029.0,100.0,2.0,0,134.7,27.493095768374168,21.106904231625833,0.0,1.0,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,0,1
Very_High,97.8,88.2,12.0,1032.0,81.0,1.0,0,186.0,18.778064516129035,20.821935483870966,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0,1,0,0,0,0,1
None,0.0,85.1,20.0,1024.0,88.0,0.0,0,85.1,45.3,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,1,0,0,0,1,0
Medium,31.8,89.0,13.0,1007.0,93.0,8.0,0,120.8,27.628311258278146,9.871688741721854,-0.866025403784439,0.49999999999999933,-0.979084087682323,0.2034560130526333,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
None,3.0,67.1,19.0,1021.0,64.0,3.0,0,70.1,38.479600570613414,1.720399429386589,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,1,0
Low,4.2,83.5,19.0,1015.0,88.0,5.0,0,87.7,37.98916761687571,1.910832383124287,1.2246467991473532e-16,-1.0,-0.7308359642781246,0.6825531432186536,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,1,0
Very_High,139.7,72.8,14.0,1015.0,82.0,2.0,0,212.5,13.326682352941175,25.573317647058822,0.0,1.0,0.3984010898462418,-0.9172113015054528,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,0,0,0,1,0,1
High,54.8,90.6,28.0,1022.0,54.0,3.0,0,145.39999999999998,23.05502063273728,13.944979367262722,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
Medium,37.7,88.8,21.0,1014.0,69.0,2.0,0,126.5,26.60490118577075,11.295098814229249,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,0,0,0,1,0,1
High,57.6,84.2,24.0,1019.0,77.0,4.0,0,141.8,21.49534555712271,14.704654442877292,1.2246467991473532e-16,-1.0,-0.9976687691905392,-0.06824241336467135,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
None,0.0,74.3,14.0,1017.0,100.0,5.0,0,74.3,41.9,0.0,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.20345601305263397,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,1,0,0,0,0,1,0
None,0.0,67.8,16.0,1016.0,100.0,0.0,0,67.8,40.3,0.0,1.2246467991473532e-16,-1.0,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,0,0,0,1,1,0
Low,7.2,90.8,15.0,1018.0,100.0,0.0,0,98.0,37.431836734693874,2.9681632653061243,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
High,115.8,80.8,14.0,1023.0,93.0,6.0,0,196.6,15.946286876907424,22.853713123092575,-0.866025403784439,0.49999999999999933,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.20129852008866006,0.9795299412524945,0,0,0,0,1,0,1
High,35.5,82.9,12.0,1016.0,100.0,7.0,0,118.4,29.057010135135137,12.442989864864863,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
None,0.0,82.6,2.0,1027.0,100.0,2.0,0,82.6,44.4,0.0,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,0,1,0
None,0.0,71.7,7.0,1018.0,93.0,3.0,0,71.7,42.6,0.0,-0.866025403784439,0.49999999999999933,0.5195839500354336,0.8544194045464886,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,1,0
Low,9.1,83.1,12.0,1029.0,100.0,1.0,0,92.19999999999999,42.63156182212582,4.6684381778741795,-0.866025403784439,0.49999999999999933,0.2697967711570243,0.9629172873477992,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,0,0,1,1,0
Medium,35.8,83.3,13.0,1016.0,100.0,3.0,0,119.1,25.80831234256927,11.091687657430729,1.2246467991473532e-16,-1.0,-0.816969893010442,-0.5766803221148672,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,0,0,0,0,1,0,1
Very_High,58.9,72.9,3.0,1026.0,100.0,1.0,0,131.8,27.87678300455235,22.523216995447648,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,1,0,0,0,0,1,0
